Year,Primary Type,Arrest,Community Area,ID
2001,ARSON,False,24.0,1
2001,ARSON,False,26.0,2
2001,ARSON,False,73.0,1
2001,ASSAULT,False,4.0,1
2001,ASSAULT,False,21.0,2
2001,ASSAULT,False,23.0,6
2001,ASSAULT,False,24.0,2
2001,ASSAULT,False,25.0,6
2001,ASSAULT,False,26.0,3
2001,ASSAULT,False,27.0,10
2001,ASSAULT,False,30.0,2
2001,ASSAULT,False,32.0,1
2001,ASSAULT,False,41.0,1
2001,ASSAULT,False,42.0,1
2001,ASSAULT,False,46.0,1
2001,ASSAULT,False,49.0,1
2001,ASSAULT,False,52.0,1
2001,ASSAULT,False,66.0,1
2001,ASSAULT,False,68.0,2
2001,ASSAULT,False,69.0,1
2001,ASSAULT,False,73.0,2
2001,ASSAULT,False,76.0,44
2001,ASSAULT,True,3.0,1
2001,ASSAULT,True,29.0,1
2001,ASSAULT,True,40.0,1
2001,ASSAULT,True,76.0,21
2001,BATTERY,False,2.0,2
2001,BATTERY,False,3.0,3
2001,BATTERY,False,4.0,2
2001,BATTERY,False,8.0,1
2001,BATTERY,False,19.0,2
2001,BATTERY,False,21.0,1
2001,BATTERY,False,22.0,3
2001,BATTERY,False,23.0,33
2001,BATTERY,False,24.0,4
2001,BATTERY,False,25.0,10
2001,BATTERY,False,26.0,12
2001,BATTERY,False,27.0,13
2001,BATTERY,False,28.0,5
2001,BATTERY,False,29.0,9
2001,BATTERY,False,31.0,1
2001,BATTERY,False,32.0,2
2001,BATTERY,False,35.0,2
2001,BATTERY,False,38.0,4
2001,BATTERY,False,40.0,2
2001,BATTERY,False,42.0,1
2001,BATTERY,False,43.0,2
2001,BATTERY,False,44.0,1
2001,BATTERY,False,49.0,2
2001,BATTERY,False,53.0,1
2001,BATTERY,False,56.0,1
2001,BATTERY,False,58.0,1
2001,BATTERY,False,60.0,1
2001,BATTERY,False,61.0,1
2001,BATTERY,False,66.0,1
2001,BATTERY,False,67.0,1
2001,BATTERY,False,68.0,1
2001,BATTERY,False,69.0,1
2001,BATTERY,False,71.0,1
2001,BATTERY,False,73.0,1
2001,BATTERY,False,76.0,64
2001,BATTERY,False,77.0,2
2001,BATTERY,True,1.0,1
2001,BATTERY,True,6.0,1
2001,BATTERY,True,15.0,1
2001,BATTERY,True,25.0,2
2001,BATTERY,True,29.0,2
2001,BATTERY,True,30.0,1
2001,BATTERY,True,31.0,1
2001,BATTERY,True,32.0,1
2001,BATTERY,True,33.0,6
2001,BATTERY,True,38.0,1
2001,BATTERY,True,60.0,1
2001,BATTERY,True,61.0,2
2001,BATTERY,True,63.0,1
2001,BATTERY,True,70.0,1
2001,BATTERY,True,71.0,1
2001,BATTERY,True,76.0,74
2001,BURGLARY,False,3.0,1
2001,BURGLARY,False,4.0,2
2001,BURGLARY,False,6.0,2
2001,BURGLARY,False,7.0,2
2001,BURGLARY,False,8.0,7
2001,BURGLARY,False,19.0,2
2001,BURGLARY,False,22.0,2
2001,BURGLARY,False,23.0,1
2001,BURGLARY,False,24.0,1
2001,BURGLARY,False,26.0,2
2001,BURGLARY,False,28.0,2
2001,BURGLARY,False,30.0,1
2001,BURGLARY,False,31.0,2
2001,BURGLARY,False,41.0,1
2001,BURGLARY,False,46.0,2
2001,BURGLARY,False,49.0,1
2001,BURGLARY,False,50.0,1
2001,BURGLARY,False,51.0,1
2001,BURGLARY,False,53.0,1
2001,BURGLARY,False,55.0,1
2001,BURGLARY,False,58.0,1
2001,BURGLARY,False,59.0,2
2001,BURGLARY,False,61.0,4
2001,BURGLARY,False,64.0,1
2001,BURGLARY,False,70.0,1
2001,BURGLARY,False,76.0,11
2001,BURGLARY,False,77.0,1
2001,BURGLARY,True,6.0,1
2001,BURGLARY,True,14.0,2
2001,BURGLARY,True,28.0,1
2001,BURGLARY,True,44.0,1
2001,BURGLARY,True,51.0,1
2001,BURGLARY,True,76.0,6
2001,CRIM SEXUAL ASSAULT,False,2.0,2
2001,CRIM SEXUAL ASSAULT,False,3.0,1
2001,CRIM SEXUAL ASSAULT,False,4.0,1
2001,CRIM SEXUAL ASSAULT,False,5.0,1
2001,CRIM SEXUAL ASSAULT,False,7.0,2
2001,CRIM SEXUAL ASSAULT,False,8.0,2
2001,CRIM SEXUAL ASSAULT,False,10.0,1
2001,CRIM SEXUAL ASSAULT,False,11.0,1
2001,CRIM SEXUAL ASSAULT,False,14.0,1
2001,CRIM SEXUAL ASSAULT,False,19.0,3
2001,CRIM SEXUAL ASSAULT,False,20.0,1
2001,CRIM SEXUAL ASSAULT,False,21.0,3
2001,CRIM SEXUAL ASSAULT,False,22.0,5
2001,CRIM SEXUAL ASSAULT,False,23.0,3
2001,CRIM SEXUAL ASSAULT,False,24.0,3
2001,CRIM SEXUAL ASSAULT,False,25.0,9
2001,CRIM SEXUAL ASSAULT,False,26.0,2
2001,CRIM SEXUAL ASSAULT,False,27.0,3
2001,CRIM SEXUAL ASSAULT,False,28.0,1
2001,CRIM SEXUAL ASSAULT,False,29.0,7
2001,CRIM SEXUAL ASSAULT,False,30.0,1
2001,CRIM SEXUAL ASSAULT,False,32.0,1
2001,CRIM SEXUAL ASSAULT,False,35.0,2
2001,CRIM SEXUAL ASSAULT,False,38.0,1
2001,CRIM SEXUAL ASSAULT,False,40.0,3
2001,CRIM SEXUAL ASSAULT,False,42.0,4
2001,CRIM SEXUAL ASSAULT,False,43.0,1
2001,CRIM SEXUAL ASSAULT,False,46.0,5
2001,CRIM SEXUAL ASSAULT,False,48.0,1
2001,CRIM SEXUAL ASSAULT,False,49.0,2
2001,CRIM SEXUAL ASSAULT,False,51.0,1
2001,CRIM SEXUAL ASSAULT,False,53.0,1
2001,CRIM SEXUAL ASSAULT,False,54.0,1
2001,CRIM SEXUAL ASSAULT,False,57.0,1
2001,CRIM SEXUAL ASSAULT,False,58.0,1
2001,CRIM SEXUAL ASSAULT,False,61.0,6
2001,CRIM SEXUAL ASSAULT,False,62.0,1
2001,CRIM SEXUAL ASSAULT,False,63.0,1
2001,CRIM SEXUAL ASSAULT,False,66.0,2
2001,CRIM SEXUAL ASSAULT,False,67.0,3
2001,CRIM SEXUAL ASSAULT,False,68.0,5
2001,CRIM SEXUAL ASSAULT,False,69.0,1
2001,CRIM SEXUAL ASSAULT,False,70.0,3
2001,CRIM SEXUAL ASSAULT,False,71.0,3
2001,CRIM SEXUAL ASSAULT,False,72.0,1
2001,CRIM SEXUAL ASSAULT,False,74.0,1
2001,CRIM SEXUAL ASSAULT,False,77.0,3
2001,CRIM SEXUAL ASSAULT,True,1.0,2
2001,CRIM SEXUAL ASSAULT,True,2.0,1
2001,CRIM SEXUAL ASSAULT,True,3.0,1
2001,CRIM SEXUAL ASSAULT,True,8.0,2
2001,CRIM SEXUAL ASSAULT,True,16.0,2
2001,CRIM SEXUAL ASSAULT,True,19.0,2
2001,CRIM SEXUAL ASSAULT,True,23.0,2
2001,CRIM SEXUAL ASSAULT,True,25.0,3
2001,CRIM SEXUAL ASSAULT,True,31.0,1
2001,CRIM SEXUAL ASSAULT,True,42.0,1
2001,CRIM SEXUAL ASSAULT,True,46.0,2
2001,CRIM SEXUAL ASSAULT,True,49.0,1
2001,CRIM SEXUAL ASSAULT,True,50.0,1
2001,CRIM SEXUAL ASSAULT,True,54.0,1
2001,CRIM SEXUAL ASSAULT,True,61.0,2
2001,CRIM SEXUAL ASSAULT,True,63.0,1
2001,CRIM SEXUAL ASSAULT,True,67.0,5
2001,CRIM SEXUAL ASSAULT,True,68.0,1
2001,CRIM SEXUAL ASSAULT,True,69.0,1
2001,CRIM SEXUAL ASSAULT,True,71.0,1
2001,CRIM SEXUAL ASSAULT,True,73.0,1
2001,CRIMINAL DAMAGE,False,3.0,2
2001,CRIMINAL DAMAGE,False,4.0,3
2001,CRIMINAL DAMAGE,False,11.0,1
2001,CRIMINAL DAMAGE,False,15.0,1
2001,CRIMINAL DAMAGE,False,22.0,1
2001,CRIMINAL DAMAGE,False,23.0,10
2001,CRIMINAL DAMAGE,False,24.0,1
2001,CRIMINAL DAMAGE,False,25.0,4
2001,CRIMINAL DAMAGE,False,26.0,8
2001,CRIMINAL DAMAGE,False,27.0,5
2001,CRIMINAL DAMAGE,False,28.0,3
2001,CRIMINAL DAMAGE,False,29.0,4
2001,CRIMINAL DAMAGE,False,35.0,1
2001,CRIMINAL DAMAGE,False,38.0,2
2001,CRIMINAL DAMAGE,False,42.0,1
2001,CRIMINAL DAMAGE,False,43.0,1
2001,CRIMINAL DAMAGE,False,49.0,1
2001,CRIMINAL DAMAGE,False,53.0,1
2001,CRIMINAL DAMAGE,False,56.0,2
2001,CRIMINAL DAMAGE,False,58.0,1
2001,CRIMINAL DAMAGE,False,59.0,1
2001,CRIMINAL DAMAGE,False,60.0,1
2001,CRIMINAL DAMAGE,False,61.0,1
2001,CRIMINAL DAMAGE,False,63.0,1
2001,CRIMINAL DAMAGE,False,66.0,3
2001,CRIMINAL DAMAGE,False,67.0,1
2001,CRIMINAL DAMAGE,False,68.0,5
2001,CRIMINAL DAMAGE,False,69.0,2
2001,CRIMINAL DAMAGE,False,70.0,1
2001,CRIMINAL DAMAGE,False,73.0,2
2001,CRIMINAL DAMAGE,False,75.0,1
2001,CRIMINAL DAMAGE,False,76.0,150
2001,CRIMINAL DAMAGE,False,77.0,1
2001,CRIMINAL DAMAGE,True,16.0,1
2001,CRIMINAL DAMAGE,True,21.0,3
2001,CRIMINAL DAMAGE,True,30.0,1
2001,CRIMINAL DAMAGE,True,76.0,10
2001,CRIMINAL SEXUAL ASSAULT,False,8.0,2
2001,CRIMINAL SEXUAL ASSAULT,False,19.0,1
2001,CRIMINAL SEXUAL ASSAULT,False,24.0,1
2001,CRIMINAL SEXUAL ASSAULT,False,27.0,1
2001,CRIMINAL SEXUAL ASSAULT,False,58.0,1
2001,CRIMINAL SEXUAL ASSAULT,False,62.0,1
2001,CRIMINAL SEXUAL ASSAULT,False,67.0,1
2001,CRIMINAL SEXUAL ASSAULT,True,33.0,1
2001,CRIMINAL SEXUAL ASSAULT,True,35.0,1
2001,CRIMINAL SEXUAL ASSAULT,True,43.0,1
2001,CRIMINAL SEXUAL ASSAULT,True,71.0,1
2001,CRIMINAL TRESPASS,False,26.0,1
2001,CRIMINAL TRESPASS,False,29.0,2
2001,CRIMINAL TRESPASS,False,30.0,1
2001,CRIMINAL TRESPASS,False,31.0,1
2001,CRIMINAL TRESPASS,False,66.0,1
2001,CRIMINAL TRESPASS,False,68.0,2
2001,CRIMINAL TRESPASS,False,76.0,23
2001,CRIMINAL TRESPASS,True,29.0,1
2001,CRIMINAL TRESPASS,True,37.0,1
2001,CRIMINAL TRESPASS,True,76.0,178
2001,DECEPTIVE PRACTICE,False,1.0,6
2001,DECEPTIVE PRACTICE,False,2.0,5
2001,DECEPTIVE PRACTICE,False,3.0,10
2001,DECEPTIVE PRACTICE,False,4.0,5
2001,DECEPTIVE PRACTICE,False,5.0,4
2001,DECEPTIVE PRACTICE,False,6.0,4
2001,DECEPTIVE PRACTICE,False,7.0,10
2001,DECEPTIVE PRACTICE,False,8.0,16
2001,DECEPTIVE PRACTICE,False,9.0,1
2001,DECEPTIVE PRACTICE,False,10.0,2
2001,DECEPTIVE PRACTICE,False,11.0,2
2001,DECEPTIVE PRACTICE,False,12.0,3
2001,DECEPTIVE PRACTICE,False,13.0,4
2001,DECEPTIVE PRACTICE,False,14.0,2
2001,DECEPTIVE PRACTICE,False,15.0,4
2001,DECEPTIVE PRACTICE,False,16.0,2
2001,DECEPTIVE PRACTICE,False,17.0,4
2001,DECEPTIVE PRACTICE,False,18.0,1
2001,DECEPTIVE PRACTICE,False,19.0,4
2001,DECEPTIVE PRACTICE,False,20.0,3
2001,DECEPTIVE PRACTICE,False,21.0,4
2001,DECEPTIVE PRACTICE,False,22.0,15
2001,DECEPTIVE PRACTICE,False,23.0,6
2001,DECEPTIVE PRACTICE,False,24.0,13
2001,DECEPTIVE PRACTICE,False,25.0,13
2001,DECEPTIVE PRACTICE,False,26.0,5
2001,DECEPTIVE PRACTICE,False,27.0,5
2001,DECEPTIVE PRACTICE,False,28.0,7
2001,DECEPTIVE PRACTICE,False,29.0,6
2001,DECEPTIVE PRACTICE,False,30.0,2
2001,DECEPTIVE PRACTICE,False,31.0,2
2001,DECEPTIVE PRACTICE,False,32.0,33
2001,DECEPTIVE PRACTICE,False,33.0,5
2001,DECEPTIVE PRACTICE,False,34.0,3
2001,DECEPTIVE PRACTICE,False,35.0,2
2001,DECEPTIVE PRACTICE,False,36.0,1
2001,DECEPTIVE PRACTICE,False,38.0,5
2001,DECEPTIVE PRACTICE,False,39.0,3
2001,DECEPTIVE PRACTICE,False,40.0,2
2001,DECEPTIVE PRACTICE,False,41.0,3
2001,DECEPTIVE PRACTICE,False,42.0,3
2001,DECEPTIVE PRACTICE,False,43.0,13
2001,DECEPTIVE PRACTICE,False,44.0,5
2001,DECEPTIVE PRACTICE,False,45.0,1
2001,DECEPTIVE PRACTICE,False,46.0,6
2001,DECEPTIVE PRACTICE,False,48.0,2
2001,DECEPTIVE PRACTICE,False,49.0,6
2001,DECEPTIVE PRACTICE,False,50.0,2
2001,DECEPTIVE PRACTICE,False,51.0,5
2001,DECEPTIVE PRACTICE,False,52.0,1
2001,DECEPTIVE PRACTICE,False,53.0,1
2001,DECEPTIVE PRACTICE,False,54.0,1
2001,DECEPTIVE PRACTICE,False,56.0,7
2001,DECEPTIVE PRACTICE,False,58.0,1
2001,DECEPTIVE PRACTICE,False,60.0,7
2001,DECEPTIVE PRACTICE,False,61.0,4
2001,DECEPTIVE PRACTICE,False,63.0,4
2001,DECEPTIVE PRACTICE,False,64.0,3
2001,DECEPTIVE PRACTICE,False,65.0,4
2001,DECEPTIVE PRACTICE,False,66.0,5
2001,DECEPTIVE PRACTICE,False,67.0,6
2001,DECEPTIVE PRACTICE,False,68.0,23
2001,DECEPTIVE PRACTICE,False,69.0,10
2001,DECEPTIVE PRACTICE,False,70.0,3
2001,DECEPTIVE PRACTICE,False,71.0,9
2001,DECEPTIVE PRACTICE,False,72.0,3
2001,DECEPTIVE PRACTICE,False,73.0,5
2001,DECEPTIVE PRACTICE,False,74.0,3
2001,DECEPTIVE PRACTICE,False,75.0,2
2001,DECEPTIVE PRACTICE,False,76.0,178
2001,DECEPTIVE PRACTICE,False,77.0,6
2001,DECEPTIVE PRACTICE,True,1.0,2
2001,DECEPTIVE PRACTICE,True,2.0,1
2001,DECEPTIVE PRACTICE,True,4.0,3
2001,DECEPTIVE PRACTICE,True,6.0,3
2001,DECEPTIVE PRACTICE,True,7.0,1
2001,DECEPTIVE PRACTICE,True,8.0,6
2001,DECEPTIVE PRACTICE,True,11.0,1
2001,DECEPTIVE PRACTICE,True,13.0,1
2001,DECEPTIVE PRACTICE,True,14.0,2
2001,DECEPTIVE PRACTICE,True,16.0,1
2001,DECEPTIVE PRACTICE,True,19.0,1
2001,DECEPTIVE PRACTICE,True,20.0,1
2001,DECEPTIVE PRACTICE,True,24.0,1
2001,DECEPTIVE PRACTICE,True,25.0,1
2001,DECEPTIVE PRACTICE,True,27.0,1
2001,DECEPTIVE PRACTICE,True,28.0,3
2001,DECEPTIVE PRACTICE,True,30.0,1
2001,DECEPTIVE PRACTICE,True,32.0,5
2001,DECEPTIVE PRACTICE,True,33.0,1
2001,DECEPTIVE PRACTICE,True,38.0,1
2001,DECEPTIVE PRACTICE,True,56.0,2
2001,DECEPTIVE PRACTICE,True,57.0,1
2001,DECEPTIVE PRACTICE,True,58.0,1
2001,DECEPTIVE PRACTICE,True,61.0,1
2001,DECEPTIVE PRACTICE,True,64.0,3
2001,DECEPTIVE PRACTICE,True,66.0,2
2001,DECEPTIVE PRACTICE,True,71.0,2
2001,DECEPTIVE PRACTICE,True,75.0,1
2001,DECEPTIVE PRACTICE,True,76.0,91
2001,GAMBLING,True,23.0,1
2001,GAMBLING,True,24.0,1
2001,GAMBLING,True,26.0,1
2001,GAMBLING,True,27.0,1
2001,HOMICIDE,False,1.0,2
2001,HOMICIDE,False,3.0,2
2001,HOMICIDE,False,6.0,1
2001,HOMICIDE,False,8.0,1
2001,HOMICIDE,False,14.0,4
2001,HOMICIDE,False,15.0,1
2001,HOMICIDE,False,16.0,1
2001,HOMICIDE,False,18.0,1
2001,HOMICIDE,False,19.0,1
2001,HOMICIDE,False,20.0,1
2001,HOMICIDE,False,21.0,5
2001,HOMICIDE,False,22.0,5
2001,HOMICIDE,False,23.0,12
2001,HOMICIDE,False,24.0,6
2001,HOMICIDE,False,25.0,18
2001,HOMICIDE,False,26.0,2
2001,HOMICIDE,False,27.0,4
2001,HOMICIDE,False,28.0,2
2001,HOMICIDE,False,29.0,1
2001,HOMICIDE,False,30.0,10
2001,HOMICIDE,False,31.0,2
2001,HOMICIDE,False,32.0,1
2001,HOMICIDE,False,35.0,3
2001,HOMICIDE,False,37.0,1
2001,HOMICIDE,False,38.0,6
2001,HOMICIDE,False,40.0,1
2001,HOMICIDE,False,42.0,2
2001,HOMICIDE,False,43.0,6
2001,HOMICIDE,False,44.0,3
2001,HOMICIDE,False,46.0,2
2001,HOMICIDE,False,49.0,5
2001,HOMICIDE,False,51.0,1
2001,HOMICIDE,False,53.0,3
2001,HOMICIDE,False,54.0,1
2001,HOMICIDE,False,56.0,2
2001,HOMICIDE,False,57.0,1
2001,HOMICIDE,False,58.0,4
2001,HOMICIDE,False,59.0,2
2001,HOMICIDE,False,61.0,2
2001,HOMICIDE,False,63.0,3
2001,HOMICIDE,False,66.0,3
2001,HOMICIDE,False,67.0,3
2001,HOMICIDE,False,68.0,11
2001,HOMICIDE,False,69.0,3
2001,HOMICIDE,False,71.0,3
2001,HOMICIDE,False,72.0,1
2001,HOMICIDE,True,1.0,4
2001,HOMICIDE,True,2.0,2
2001,HOMICIDE,True,3.0,6
2001,HOMICIDE,True,4.0,1
2001,HOMICIDE,True,5.0,2
2001,HOMICIDE,True,6.0,4
2001,HOMICIDE,True,7.0,1
2001,HOMICIDE,True,8.0,4
2001,HOMICIDE,True,14.0,2
2001,HOMICIDE,True,15.0,2
2001,HOMICIDE,True,16.0,1
2001,HOMICIDE,True,17.0,2
2001,HOMICIDE,True,19.0,6
2001,HOMICIDE,True,20.0,2
2001,HOMICIDE,True,21.0,2
2001,HOMICIDE,True,22.0,10
2001,HOMICIDE,True,23.0,20
2001,HOMICIDE,True,24.0,13
2001,HOMICIDE,True,25.0,26
2001,HOMICIDE,True,26.0,14
2001,HOMICIDE,True,27.0,8
2001,HOMICIDE,True,28.0,7
2001,HOMICIDE,True,29.0,12
2001,HOMICIDE,True,30.0,5
2001,HOMICIDE,True,31.0,6
2001,HOMICIDE,True,33.0,3
2001,HOMICIDE,True,35.0,6
2001,HOMICIDE,True,36.0,1
2001,HOMICIDE,True,38.0,9
2001,HOMICIDE,True,39.0,1
2001,HOMICIDE,True,40.0,3
2001,HOMICIDE,True,42.0,7
2001,HOMICIDE,True,43.0,14
2001,HOMICIDE,True,44.0,7
2001,HOMICIDE,True,45.0,2
2001,HOMICIDE,True,46.0,16
2001,HOMICIDE,True,47.0,1
2001,HOMICIDE,True,48.0,4
2001,HOMICIDE,True,49.0,9
2001,HOMICIDE,True,51.0,2
2001,HOMICIDE,True,52.0,3
2001,HOMICIDE,True,53.0,5
2001,HOMICIDE,True,56.0,1
2001,HOMICIDE,True,58.0,3
2001,HOMICIDE,True,60.0,1
2001,HOMICIDE,True,61.0,5
2001,HOMICIDE,True,63.0,3
2001,HOMICIDE,True,64.0,1
2001,HOMICIDE,True,65.0,1
2001,HOMICIDE,True,66.0,3
2001,HOMICIDE,True,67.0,5
2001,HOMICIDE,True,68.0,6
2001,HOMICIDE,True,69.0,3
2001,HOMICIDE,True,70.0,2
2001,HOMICIDE,True,71.0,6
2001,HOMICIDE,True,73.0,5
2001,HOMICIDE,True,75.0,4
2001,HOMICIDE,True,77.0,2
2001,INTERFERENCE WITH PUBLIC OFFICER,True,28.0,1
2001,INTIMIDATION,False,25.0,1
2001,INTIMIDATION,False,76.0,1
2001,KIDNAPPING,False,68.0,1
2001,LIQUOR LAW VIOLATION,True,3.0,1
2001,LIQUOR LAW VIOLATION,True,30.0,1
2001,LIQUOR LAW VIOLATION,True,32.0,1
2001,LIQUOR LAW VIOLATION,True,76.0,3
2001,MOTOR VEHICLE THEFT,False,1.0,7
2001,MOTOR VEHICLE THEFT,False,2.0,7
2001,MOTOR VEHICLE THEFT,False,3.0,7
2001,MOTOR VEHICLE THEFT,False,4.0,1
2001,MOTOR VEHICLE THEFT,False,5.0,5
2001,MOTOR VEHICLE THEFT,False,6.0,4
2001,MOTOR VEHICLE THEFT,False,7.0,8
2001,MOTOR VEHICLE THEFT,False,8.0,12
2001,MOTOR VEHICLE THEFT,False,9.0,1
2001,MOTOR VEHICLE THEFT,False,11.0,4
2001,MOTOR VEHICLE THEFT,False,12.0,1
2001,MOTOR VEHICLE THEFT,False,13.0,4
2001,MOTOR VEHICLE THEFT,False,14.0,7
2001,MOTOR VEHICLE THEFT,False,15.0,11
2001,MOTOR VEHICLE THEFT,False,16.0,16
2001,MOTOR VEHICLE THEFT,False,17.0,6
2001,MOTOR VEHICLE THEFT,False,18.0,3
2001,MOTOR VEHICLE THEFT,False,19.0,27
2001,MOTOR VEHICLE THEFT,False,20.0,5
2001,MOTOR VEHICLE THEFT,False,21.0,15
2001,MOTOR VEHICLE THEFT,False,22.0,22
2001,MOTOR VEHICLE THEFT,False,23.0,18
2001,MOTOR VEHICLE THEFT,False,24.0,28
2001,MOTOR VEHICLE THEFT,False,25.0,48
2001,MOTOR VEHICLE THEFT,False,26.0,8
2001,MOTOR VEHICLE THEFT,False,27.0,7
2001,MOTOR VEHICLE THEFT,False,28.0,21
2001,MOTOR VEHICLE THEFT,False,29.0,11
2001,MOTOR VEHICLE THEFT,False,30.0,12
2001,MOTOR VEHICLE THEFT,False,31.0,8
2001,MOTOR VEHICLE THEFT,False,32.0,8
2001,MOTOR VEHICLE THEFT,False,33.0,6
2001,MOTOR VEHICLE THEFT,False,34.0,3
2001,MOTOR VEHICLE THEFT,False,35.0,6
2001,MOTOR VEHICLE THEFT,False,36.0,1
2001,MOTOR VEHICLE THEFT,False,37.0,4
2001,MOTOR VEHICLE THEFT,False,38.0,3
2001,MOTOR VEHICLE THEFT,False,39.0,6
2001,MOTOR VEHICLE THEFT,False,40.0,5
2001,MOTOR VEHICLE THEFT,False,41.0,7
2001,MOTOR VEHICLE THEFT,False,42.0,2
2001,MOTOR VEHICLE THEFT,False,43.0,21
2001,MOTOR VEHICLE THEFT,False,44.0,21
2001,MOTOR VEHICLE THEFT,False,45.0,3
2001,MOTOR VEHICLE THEFT,False,46.0,11
2001,MOTOR VEHICLE THEFT,False,47.0,2
2001,MOTOR VEHICLE THEFT,False,48.0,2
2001,MOTOR VEHICLE THEFT,False,49.0,14
2001,MOTOR VEHICLE THEFT,False,50.0,1
2001,MOTOR VEHICLE THEFT,False,51.0,2
2001,MOTOR VEHICLE THEFT,False,52.0,2
2001,MOTOR VEHICLE THEFT,False,53.0,9
2001,MOTOR VEHICLE THEFT,False,54.0,4
2001,MOTOR VEHICLE THEFT,False,55.0,3
2001,MOTOR VEHICLE THEFT,False,56.0,7
2001,MOTOR VEHICLE THEFT,False,57.0,4
2001,MOTOR VEHICLE THEFT,False,58.0,9
2001,MOTOR VEHICLE THEFT,False,59.0,4
2001,MOTOR VEHICLE THEFT,False,60.0,2
2001,MOTOR VEHICLE THEFT,False,61.0,12
2001,MOTOR VEHICLE THEFT,False,62.0,3
2001,MOTOR VEHICLE THEFT,False,63.0,9
2001,MOTOR VEHICLE THEFT,False,64.0,8
2001,MOTOR VEHICLE THEFT,False,65.0,13
2001,MOTOR VEHICLE THEFT,False,66.0,18
2001,MOTOR VEHICLE THEFT,False,67.0,8
2001,MOTOR VEHICLE THEFT,False,68.0,5
2001,MOTOR VEHICLE THEFT,False,69.0,17
2001,MOTOR VEHICLE THEFT,False,70.0,9
2001,MOTOR VEHICLE THEFT,False,71.0,18
2001,MOTOR VEHICLE THEFT,False,72.0,1
2001,MOTOR VEHICLE THEFT,False,73.0,13
2001,MOTOR VEHICLE THEFT,False,74.0,1
2001,MOTOR VEHICLE THEFT,False,75.0,3
2001,MOTOR VEHICLE THEFT,False,76.0,103
2001,MOTOR VEHICLE THEFT,False,77.0,8
2001,MOTOR VEHICLE THEFT,True,2.0,2
2001,MOTOR VEHICLE THEFT,True,3.0,1
2001,MOTOR VEHICLE THEFT,True,19.0,1
2001,MOTOR VEHICLE THEFT,True,22.0,2
2001,MOTOR VEHICLE THEFT,True,23.0,1
2001,MOTOR VEHICLE THEFT,True,24.0,1
2001,MOTOR VEHICLE THEFT,True,25.0,2
2001,MOTOR VEHICLE THEFT,True,27.0,2
2001,MOTOR VEHICLE THEFT,True,28.0,2
2001,MOTOR VEHICLE THEFT,True,30.0,1
2001,MOTOR VEHICLE THEFT,True,32.0,2
2001,MOTOR VEHICLE THEFT,True,41.0,1
2001,MOTOR VEHICLE THEFT,True,42.0,1
2001,MOTOR VEHICLE THEFT,True,43.0,2
2001,MOTOR VEHICLE THEFT,True,44.0,2
2001,MOTOR VEHICLE THEFT,True,45.0,1
2001,MOTOR VEHICLE THEFT,True,46.0,1
2001,MOTOR VEHICLE THEFT,True,49.0,2
2001,MOTOR VEHICLE THEFT,True,50.0,1
2001,MOTOR VEHICLE THEFT,True,53.0,3
2001,MOTOR VEHICLE THEFT,True,56.0,2
2001,MOTOR VEHICLE THEFT,True,59.0,1
2001,MOTOR VEHICLE THEFT,True,63.0,1
2001,MOTOR VEHICLE THEFT,True,64.0,1
2001,MOTOR VEHICLE THEFT,True,69.0,4
2001,MOTOR VEHICLE THEFT,True,71.0,3
2001,MOTOR VEHICLE THEFT,True,76.0,46
2001,NARCOTICS,True,3.0,7
2001,NARCOTICS,True,8.0,1
2001,NARCOTICS,True,23.0,29
2001,NARCOTICS,True,24.0,1
2001,NARCOTICS,True,25.0,32
2001,NARCOTICS,True,26.0,24
2001,NARCOTICS,True,27.0,18
2001,NARCOTICS,True,29.0,2
2001,NARCOTICS,True,31.0,1
2001,NARCOTICS,True,32.0,1
2001,NARCOTICS,True,46.0,1
2001,NARCOTICS,True,48.0,1
2001,NARCOTICS,True,66.0,1
2001,NARCOTICS,True,67.0,1
2001,NARCOTICS,True,68.0,1
2001,NARCOTICS,True,69.0,1
2001,NARCOTICS,True,71.0,1
2001,NARCOTICS,True,76.0,58
2001,OFFENSE INVOLVING CHILDREN,False,1.0,10
2001,OFFENSE INVOLVING CHILDREN,False,2.0,1
2001,OFFENSE INVOLVING CHILDREN,False,3.0,3
2001,OFFENSE INVOLVING CHILDREN,False,4.0,2
2001,OFFENSE INVOLVING CHILDREN,False,7.0,2
2001,OFFENSE INVOLVING CHILDREN,False,8.0,1
2001,OFFENSE INVOLVING CHILDREN,False,10.0,1
2001,OFFENSE INVOLVING CHILDREN,False,11.0,2
2001,OFFENSE INVOLVING CHILDREN,False,13.0,1
2001,OFFENSE INVOLVING CHILDREN,False,14.0,2
2001,OFFENSE INVOLVING CHILDREN,False,15.0,2
2001,OFFENSE INVOLVING CHILDREN,False,16.0,2
2001,OFFENSE INVOLVING CHILDREN,False,17.0,1
2001,OFFENSE INVOLVING CHILDREN,False,19.0,9
2001,OFFENSE INVOLVING CHILDREN,False,20.0,6
2001,OFFENSE INVOLVING CHILDREN,False,21.0,3
2001,OFFENSE INVOLVING CHILDREN,False,22.0,7
2001,OFFENSE INVOLVING CHILDREN,False,23.0,12
2001,OFFENSE INVOLVING CHILDREN,False,24.0,5
2001,OFFENSE INVOLVING CHILDREN,False,25.0,15
2001,OFFENSE INVOLVING CHILDREN,False,26.0,1
